datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,36,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,30,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,59.9,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,55.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,59.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,55,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,66.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,64.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,71,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,per.germ,73,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,3.15,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,3.34,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.77,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,3.01,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.51,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.4,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.38,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.37,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.56,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.14,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,1.95,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,1.89,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.06,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,1.87,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,1.96,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.08,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,4.08,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,7.17,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,4.42,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,4.88,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,3.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,3.06,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.71,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.99,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,3.26,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,T50,2.76,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,3.37,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.95,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,3.4,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.91,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,3.49,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,3.08,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.75,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.67,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.69,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,T50,2.48,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,429.4,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,361.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,672.8,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,564.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,758.9,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,724.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,804.9,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,764.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,805.6,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,control,NA,0,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,814.4,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,917.6,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,7,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,897.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,909.1,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,14,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,853.8,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 1,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,923.4,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Loraine Sunshine,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2003,2004,dry,83,NA,4,cold strat,4,21,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,855.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,13.3,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,9.1,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,101.6,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,32.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,154.8,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,115.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,214.4,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,21,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,135.6,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,1.5h red light,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,324.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,42,25,NA,0,Ethephon,0,0,N,NA,N,NA,NA,N,AUGPC,305.6,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,341.8,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,control,NA,0,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,305.8,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,595.5,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,7,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,566.6,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,1.5h red light,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,561.1,NA,NA,4,100,14,end of cold strat,Table 2,
zlesak07,exp 2,JS,Heliopsis,helianthoides,Prairie Sunset,N,N,"University of Minnesota, St. Paul campus, USA",45 N,93.16667 W ,NA,North America,NA,2004,2004,dry,13,NA,4,cold strat,4,14,25,NA,0,Ethephon,144.5,14,N,NA,N,NA,NA,N,AUGPC,541.4,NA,NA,4,100,14,end of cold strat,Table 2,
